13,B1,FALSE,Veh,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.272,3.673,37.413,37.358,0.780,11.232,11.457,0.756,0.436,0.000,TRUE,0.040,TRUE,3,34,Amp,,0.844,Y,N,N,Y,N
14,B2,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.713,25.901,0.247,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.972,N,N,N,N,N
14,B2,FALSE,Veh,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.272,3.673,36.552,37.358,0.780,10.839,11.457,0.756,0.436,0.000,TRUE,0.040,TRUE,3,33,Amp,,0.884,Y,N,N,Y,N
15,B3,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.809,25.901,0.247,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.976,N,N,N,N,N
15,B3,FALSE,Veh,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.272,3.673,38.109,37.358,0.780,12.299,11.457,0.756,0.436,0.000,TRUE,0.040,TRUE,3,35,Inconclusive,,0.739,Y,Y,N,Y,N
16,B4,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.127,25.760,0.510,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.979,N,N,N,Y,N
16,B4,FALSE,E2,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,37.120,0.063,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
17,B5,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.975,25.760,0.510,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.979,N,N,N,Y,N
17,B5,FALSE,E2,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,0.941,0.042,21.312,37.165,37.120,0.063,11.190,11.544,0.501,0.354,0.087,TRUE,0.040,TRUE,3,34,Inconclusive,,0.850,Y,N,N,N,N
18,B6,FALSE,E2,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.177,25.760,0.510,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.974,N,N,N,Y,N
18,B6,FALSE,E2,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,0.941,0.042,21.312,37.075,37.120,0.063,11.898,11.544,0.501,0.354,0.087,TRUE,0.040,TRUE,3,34,Amp,,0.844,Y,N,N,N,N
19,B7,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.056,25.647,0.572,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.975,N,N,N,Y,N
19,B7,FALSE,Ful,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,37.212,0.373,,,,,,TRUE,0.040,TRUE,3,39,No Amp,,0.000,Y,Y,Y,N,N
20,B8,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,24.994,25.647,0.572,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.982,N,N,N,Y,N
20,B8,FALSE,Ful,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,0.806,0.157,4.137,36.948,37.212,0.373,11.955,11.769,0.263,0.186,0.312,TRUE,0.040,TRUE,3,34,Inconclusive,,0.864,Y,N,N,N,N
21,B9,FALSE,Ful,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.892,25.647,0.572,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.982,N,N,N,Y,N
21,B9,FALSE,Ful,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,0.806,0.157,4.137,37.475,37.212,0.373,11.583,11.769,0.263,0.186,0.312,TRUE,0.040,TRUE,3,34,Amp,,0.804,Y,N,N,N,N
22,B10,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.047,25.496,0.610,,,,,,TRUE,0.367,TRUE,3,19,Amp,,0.972,N,N,N,Y,N
22,B10,FALSE,Laso,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,0.819,0.000,"2,079.752",38.683,37.569,1.575,12.635,11.745,1.259,0.890,0.288,TRUE,0.040,TRUE,3,35,Inconclusive,,0.302,Y,Y,N,Y,N
23,B11,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,25.600,25.496,0.610,,,,,,TRUE,0.367,TRUE,3,18,Amp,,0.975,N,N,N,Y,N
23,B11,FALSE,Laso,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,0.819,0.000,"2,079.752",36.455,37.569,1.575,10.855,11.745,1.259,0.890,0.288,TRUE,0.040,TRUE,3,33,Amp,,0.923,Y,N,N,Y,N
24,B12,FALSE,Laso,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,24.841,25.496,0.610,,,,,,TRUE,0.367,TRUE,3,18,Amp,,0.991,N,N,N,Y,N
24,B12,FALSE,Laso,FOXO1,UNKNOWN,FAM,NFQ-MGB,,,,,,,Undetermined,37.569,1.575,,,,,,TRUE,0.040,TRUE,3,35,Inconclusive,,0.000,Y,Y,N,N,N
25,C1,FALSE,Veh,B2M,UNKNOWN,VIC,NFQ-MGB,,,,,,,26.306,25.910,0.350,,,,,,TRUE,0.367,TRUE,3,20,Amp,,0.982,N,N,N,N,N
25,C1,FALSE,Veh,FOXA1,UNKNOWN,FAM,NFQ-MGB,,,,1.000,0.633,1.581,29.588,29.497,0.132,3.282,3.586,0.266,0.154,0.000,TRUE,0.142,TRUE,3,25,Amp,,0.988,N,N,N,N,N
